sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,crosssell_skus,upsell_skus,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,configurable_variations,configurable_variation_labels,associated_skus
I0019475,,Default,simple,Default Category/GIFTSET,base,Tommy Bahama Set Sail Martinique,"Tommy Bahama Set Sail Martinique by Tommy Bahama for Women - 3 Pc Gift Set 3.4oz EDP Spray, 0.5oz ED","Tommy Bahama Set Sail Martinique by Tommy Bahama for Women - 3 Pc Gift Set 3.4oz EDP Spray, 0.5oz ED",1,1,Taxable Goods,"Catalog, Search",22.08,,,,I0019475,,,,images/I0019475.png,,images/I0019475.png,,images/I0019475.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Tommy Bahama,size=3 Pc Gift Set,type=3 Pc Gift Set 3.4oz EDP Spray, 0.5oz EDP Spray, 6.7oz Body Lotion,gender=Women,upc=603531784618,pwwsku=W-GS-2757",51,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019476,,Default,simple,Default Category/GIFTSET,base,Touch,"Touch by Fred Hayman for Women - 4 Pc Gift Set 3.4oz EDT Spray, 6.7oz Body Lotion, 6.7oz Shower Gel,","Touch by Fred Hayman for Women - 4 Pc Gift Set 3.4oz EDT Spray, 6.7oz Body Lotion, 6.7oz Shower Gel,",1,1,Taxable Goods,Not Visible Individually,25.53,,,,I0019476,,,,images/I0019476.png,,images/I0019476.png,,images/I0019476.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Fred Hayman,size=4 Pc Gift Set,type=3.4oz EDT Spray, 6.7oz Body Lotion, 6.7oz Shower Gel, Mirror,gender=Women,upc=837015011239,pwwsku=W-GS-3172",22,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019477,,Default,simple,Default Category/GIFTSET,base,Touch of Pink,"Touch of Pink by Lacoste for Women - 2 Pc Gift Set 3oz EDT Spray, 5oz Body Lotion","Touch of Pink by Lacoste for Women - 2 Pc Gift Set 3oz EDT Spray, 5oz Body Lotion",1,1,Taxable Goods,Not Visible Individually,44.16,,,,I0019477,,,,images/I0019477.png,,images/I0019477.png,,images/I0019477.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Lacoste,size=2 Pc Gift Set,type=3oz EDT Spray, 5oz Body Lotion,gender=Women,upc=737052727134,pwwsku=W-GS-2318",2,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019478,,Default,simple,Default Category/GIFTSET,base,Toujours Moi,"Toujours Moi by Dana for Women - 2 Pc Gift Set 4oz EDC Spray, 1oz EDC Spray","Toujours Moi by Dana for Women - 2 Pc Gift Set 4oz EDC Spray, 1oz EDC Spray",1,1,Taxable Goods,"Catalog, Search",11.04,,,,I0019478,,,,images/I0019478.png,,images/I0019478.png,,images/I0019478.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Dana,size=2 Pc Gift Set,type=4oz EDC Spray, 1oz EDC Spray,gender=Women,upc=46447144297,pwwsku=W-GS-3486",3,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019479,,Default,simple,Default Category/GIFTSET,base,Tous,"Tous by Tous for Women - 3 Pc Gift Set 3oz EDP Spray, 0.15oz EDP Spray, Tous Black and Pink Keyring","Tous by Tous for Women - 3 Pc Gift Set 3oz EDP Spray, 0.15oz EDP Spray, Tous Black and Pink Keyring",1,1,Taxable Goods,Not Visible Individually,41.4,,,,I0019479,,,,images/I0019479.png,,images/I0019479.png,,images/I0019479.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Tous,size=3 Pc Gift Set,type=3oz EDP Spray, 0.15oz EDP Spray, Tous Black & Pink Keyring,gender=Women,upc=8436550500639,pwwsku=W-GS-4115",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019480,,Default,simple,Default Category/GIFTSET,base,Tous,"Tous by Tous for Women - 3 Pc Gift Set 3oz EDP Spray, 3.4oz Body Lotion, 3.4oz Shower Gel","Tous by Tous for Women - 3 Pc Gift Set 3oz EDP Spray, 3.4oz Body Lotion, 3.4oz Shower Gel",1,1,Taxable Goods,Not Visible Individually,40.02,,,,I0019480,,,,images/I0019480.png,,images/I0019480.png,,images/I0019480.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Tous,size=3 Pc Gift Set,type=3oz EDP Spray, 3.4oz Body Lotion, 3.4oz Shower Gel,gender=Women,upc=8436550501896,pwwsku=W-GS-4114",18,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019481,,Default,simple,Default Category/GIFTSET,base,Tous Love Moments,"Tous Love Moments by Tous for Women - 2 Pc Gift Set 1.7oz EDT Spray, 1.7oz Shower Gel","Tous Love Moments by Tous for Women - 2 Pc Gift Set 1.7oz EDT Spray, 1.7oz Shower Gel",1,1,Taxable Goods,Not Visible Individually,24.15,,,,I0019481,,,,images/I0019481.png,,images/I0019481.png,,images/I0019481.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Tous,size=2 Pc Gift Set,type=1.7oz EDT Spray, 1.7oz Shower Gel,gender=Women,upc=8436550501032,pwwsku=W-GS-4081",23,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019482,,Default,simple,Default Category/GIFTSET,base,Tous Love Moments,"Tous Love Moments by Tous for Women - 2 Pc Gift Set 1.7oz EDT Spray, 5oz Body Lotion","Tous Love Moments by Tous for Women - 2 Pc Gift Set 1.7oz EDT Spray, 5oz Body Lotion",1,1,Taxable Goods,Not Visible Individually,24.84,,,,I0019482,,,,images/I0019482.png,,images/I0019482.png,,images/I0019482.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Tous,size=2 Pc Gift Set,type=1.7oz EDT Spray, 5oz Body Lotion,gender=Women,upc=8436038839718,pwwsku=W-GS-4082",21,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019483,,Default,simple,Default Category/GIFTSET,base,Tous Love Moments,"Tous Love Moments by Tous for Women - 3 Pc Gift Set 3oz EDT Spray, 3.4oz Body Lotion, 3.4oz Shower G","Tous Love Moments by Tous for Women - 3 Pc Gift Set 3oz EDT Spray, 3.4oz Body Lotion, 3.4oz Shower G",1,1,Taxable Goods,Not Visible Individually,36.23,,,,I0019483,,,,images/I0019483.png,,images/I0019483.png,,images/I0019483.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Tous,size=3 Pc Gift Set,type=3oz EDT Spray, 3.4oz Body Lotion, 3.4oz Shower Gel,gender=Women,upc=8436550502060,pwwsku=W-GS-4088",22,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019484,,Default,simple,Default Category/GIFTSET,base,Tous Love Moments,"Tous Love Moments by Tous for Women - 4 Pc Gift Set 3oz EDT Spray, 0.15oz EDT Mini Splash, 1.7oz Sho","Tous Love Moments by Tous for Women - 4 Pc Gift Set 3oz EDT Spray, 0.15oz EDT Mini Splash, 1.7oz Sho",1,1,Taxable Goods,Not Visible Individually,37.95,,,,I0019484,,,,images/I0019484.png,,images/I0019484.png,,images/I0019484.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Tous,size=4 Pc Gift Set,type=3oz EDT Spray, 0.15oz EDT Mini Splash, 1.7oz Shower Gel, Tous Love Keyring,gender=Women,upc=8436550500905,pwwsku=W-GS-4064",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019485,,Default,simple,Default Category/GIFTSET,base,Tous Rosa,"Tous Rosa by Tous for Women - 2 Pc Gift Set 3oz EDP Spray, 1oz EDP Spray","Tous Rosa by Tous for Women - 2 Pc Gift Set 3oz EDP Spray, 1oz EDP Spray",1,1,Taxable Goods,"Catalog, Search",41.4,,,,I0019485,,,,images/I0019485.png,,images/I0019485.png,,images/I0019485.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Tous,size=2 Pc Gift Set,type=3oz EDP Spray, 1oz EDP Spray,gender=Women,upc=8436550500868,pwwsku=W-GS-4065",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019486,,Default,simple,Default Category/GIFTSET,base,Tous Sensual Touch,"Tous Sensual Touch by Tous for Women - 3 Pc Gift Set 3.4oz EDT Spray, 0.34oz EDT Spray, 1.7oz Body L","Tous Sensual Touch by Tous for Women - 3 Pc Gift Set 3.4oz EDT Spray, 0.34oz EDT Spray, 1.7oz Body L",1,1,Taxable Goods,Not Visible Individually,37.95,,,,I0019486,,,,images/I0019486.png,,images/I0019486.png,,images/I0019486.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Tous,size=3 Pc Gift Set,type=3.4oz EDT Spray, 0.34oz EDT Spray, 1.7oz Body Lotion,gender=Women,upc=8436550500783,pwwsku=W-GS-4116",-1,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019487,,Default,simple,Default Category/GIFTSET,base,Tous Sensual Touch,"Tous Sensual Touch by Tous for Women - 3 Pc Gift Set 3.4oz EDT Spray, 3.4oz Body Lotion, 3.4oz Showe","Tous Sensual Touch by Tous for Women - 3 Pc Gift Set 3.4oz EDT Spray, 3.4oz Body Lotion, 3.4oz Showe",1,1,Taxable Goods,Not Visible Individually,39.33,,,,I0019487,,,,images/I0019487.png,,images/I0019487.png,,images/I0019487.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Tous,size=3 Pc Gift Set,type=3.4oz EDT Spray, 3.4oz Body Lotion, 3.4oz Shower Gel,gender=Women,upc=8436550502008,pwwsku=W-GS-4227",17,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019488,,Default,simple,Default Category/GIFTSET,base,Tous Silver,"Tous Silver by Tous for Women - 3 Pc Gift Set 3.oz EDT Spray, 3.4oz Body Lotion, 3.4oz Shower Gel","Tous Silver by Tous for Women - 3 Pc Gift Set 3.oz EDT Spray, 3.4oz Body Lotion, 3.4oz Shower Gel",1,1,Taxable Goods,Not Visible Individually,39.33,,,,I0019488,,,,images/I0019488.png,,images/I0019488.png,,images/I0019488.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Tous,size=3 Pc Gift Set,type=3.oz EDT Spray, 3.4oz Body Lotion, 3.4oz Shower Gel,gender=Women,upc=8436550501841,pwwsku=W-GS-4090",12,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019489,,Default,simple,Default Category/GIFTSET,base,Tous Silver,"Tous Silver by Tous for Women - 3 Pc Gift Set 3oz EDT Spray, 0.5oz EDT Spray, 0.15oz EDT Mini Splash","Tous Silver by Tous for Women - 3 Pc Gift Set 3oz EDT Spray, 0.5oz EDT Spray, 0.15oz EDT Mini Splash",1,1,Taxable Goods,Not Visible Individually,39.33,,,,I0019489,,,,images/I0019489.png,,images/I0019489.png,,images/I0019489.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Tous,size=3 Pc Gift Set,type=3oz EDT Spray, 0.5oz EDT Spray, 0.15oz EDT Mini Splash,gender=Women,upc=8436550500615,pwwsku=W-GS-4089",1,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019490,,Default,simple,Default Category/GIFTSET,base,Tous Touch,"Tous Touch by Tous for Women - 3 Pc Gift Set 3.4oz EDT Spray, 0.34oz EDT Spray, 1.7oz Body Lotion","Tous Touch by Tous for Women - 3 Pc Gift Set 3.4oz EDT Spray, 0.34oz EDT Spray, 1.7oz Body Lotion",1,1,Taxable Goods,Not Visible Individually,41.4,,,,I0019490,,,,images/I0019490.png,,images/I0019490.png,,images/I0019490.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Tous,size=3 Pc Gift Set,type=3.4oz EDT Spray, 0.34oz EDT Spray, 1.7oz Body Lotion,gender=Women,upc=8436550500707,pwwsku=W-GS-4117",3,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019491,,Default,simple,Default Category/GIFTSET,base,Tous Touch,"Tous Touch by Tous for Women - 3 Pc Gift Set 3.4oz EDT Spray, 3.4oz Body Lotion, 3.4oz Shower Gel","Tous Touch by Tous for Women - 3 Pc Gift Set 3.4oz EDT Spray, 3.4oz Body Lotion, 3.4oz Shower Gel",1,1,Taxable Goods,Not Visible Individually,40.71,,,,I0019491,,,,images/I0019491.png,,images/I0019491.png,,images/I0019491.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Tous,size=3 Pc Gift Set,type=3.4oz EDT Spray, 3.4oz Body Lotion, 3.4oz Shower Gel,gender=Women,upc=8436550501957,pwwsku=W-GS-4228",17,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019492,,Default,simple,Default Category/GIFTSET,base,Tracy,"Tracy by Ellen Tracy for Women - 3 Pc Gift Set 2.5oz EDP Spray, 3.4oz Body Lotion, 3.4oz Shower Gel","Tracy by Ellen Tracy for Women - 3 Pc Gift Set 2.5oz EDP Spray, 3.4oz Body Lotion, 3.4oz Shower Gel",1,1,Taxable Goods,Not Visible Individually,13.8,,,,I0019492,,,,images/I0019492.png,,images/I0019492.png,,images/I0019492.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Ellen Tracy,size=3 Pc Gift Set,type=2.5oz EDP Spray, 3.4oz Body Lotion, 3.4oz Shower Gel,gender=Women,upc=899219002680,pwwsku=W-GS-2693",3,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019493,,Default,simple,Default Category/GIFTSET,base,Travel To Shanghai Floral Harmony,Travel To Shanghai Floral Harmony by Kilian for Women - 4 Pc Mini Gift Set 0.25oz Liaisons Dangereus,Travel To Shanghai Floral Harmony by Kilian for Women - 4 Pc Mini Gift Set 0.25oz Liaisons Dangereus,1,1,Taxable Goods,"Catalog, Search",144.9,,,,I0019493,,,,images/I0019493.png,,images/I0019493.png,,images/I0019493.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Kilian,size=4 Pc Mini Gift Set,type=0.25oz Liaisons Dangereuses EDP Spray (Refill), 0.25oz Prelude To Love EDP Spray (Refill), 0.25oz Good Girl Gone Bad EDP Spray (Refill), 1 travel Spray,gender=Women,upc=3760167029135,pwwsku=W-GS-4095",18,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019494,,Default,simple,Default Category/GIFTSET,base,Travel to Shanghai Fresh Harmony,Travel to Shanghai Fresh Harmony by Kilian for Women - 4 Pc Mini Gift Set 0.25oz Water Calligraphy E,Travel to Shanghai Fresh Harmony by Kilian for Women - 4 Pc Mini Gift Set 0.25oz Water Calligraphy E,1,1,Taxable Goods,"Catalog, Search",144.9,,,,I0019494,,,,images/I0019494.png,,images/I0019494.png,,images/I0019494.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Kilian,size=4 Pc Mini Gift Set,type=0.25oz Water Calligraphy EDP Spray (Refill), 0.25oz Bamboo Harmony EDP Spray (Refill), 0.25oz Flower of Immortality EDP Spray (Refill), Travel Spray,gender=Women,upc=3760167029128,pwwsku=W-GS-4096",35,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019495,,Default,simple,Default Category/GIFTSET,base,Tresor,"Tresor by Lancome for Women - 2 pc Gift Set 1.0oz edp Spray, 1.7oz body lotion","Tresor by Lancome for Women - 2 pc Gift Set 1.0oz edp Spray, 1.7oz body lotion",1,1,Taxable Goods,Not Visible Individually,48.3,,,,I0019495,,,,images/I0019495.png,,images/I0019495.png,,images/I0019495.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Lancome,size=2 pc Gift Set,type=1.0oz edp Spray, 1.7oz body lotion,gender=Women,upc=3614271675057,pwwsku=W-GS-1207",3,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019496,,Default,simple,Default Category/GIFTSET,base,Tresor,"Tresor by Lancome for Women - 2 pc Gift Set 1.7 oz EDP Spray, and 1.7 oz Perfumed Body Lotion","Tresor by Lancome for Women - 2 pc Gift Set 1.7 oz EDP Spray, and 1.7 oz Perfumed Body Lotion",1,1,Taxable Goods,Not Visible Individually,60.03,,,,I0019496,,,,images/I0019496.png,,images/I0019496.png,,images/I0019496.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Lancome,size=2 pc Gift Set,type=1.7 oz EDP Spray, and 1.7 oz Perfumed Body Lotion,gender=Women,upc=3147758035742,pwwsku=W-GS-1096",2,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019497,,Default,simple,Default Category/GIFTSET,base,Tresor,"Tresor by Lancome for Women - 3 pc Gift Set 1.7oz edp spray,1.7oz perfumed body lotion,1.7oz shower","Tresor by Lancome for Women - 3 pc Gift Set 1.7oz edp spray,1.7oz perfumed body lotion,1.7oz shower",1,1,Taxable Goods,Not Visible Individually,46.92,,,,I0019497,,,,images/I0019497.png,,images/I0019497.png,,images/I0019497.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Lancome,size=3 pc Gift Set,type=1.7oz edp spray,1.7oz perfumed body lotion,1.7oz shower gel,gender=Women,upc=3147758169508,pwwsku=W-GS-1261",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019498,,Default,simple,Default Category/GIFTSET,base,True Religion Love Hope Denim,"True Religion Love Hope Denim by True Religion for Women - 4 Pc Gift Set 3.4oz EDP Spray, 0.25oz EDP","True Religion Love Hope Denim by True Religion for Women - 4 Pc Gift Set 3.4oz EDP Spray, 0.25oz EDP",1,1,Taxable Goods,"Catalog, Search",37.26,,,,I0019498,,,,images/I0019498.png,,images/I0019498.png,,images/I0019498.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=True Religion,size=3 Pc Gift Set,type=3.4oz EDP Spray, 0.25oz EDP Spray, 3oz Body Lotion, 3oz Bath & Shower Gel,gender=Women,upc=94922387257,pwwsku=W-GS-3815",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019499,,Default,simple,Default Category/GIFTSET,base,Truth Or Dare,"Truth Or Dare by Madonna for Women - 4 Pc Gift Set 2.5oz EDP Spray, 2.5oz Body Lotion, 2.5oz Shower","Truth Or Dare by Madonna for Women - 4 Pc Gift Set 2.5oz EDP Spray, 2.5oz Body Lotion, 2.5oz Shower",1,1,Taxable Goods,"Catalog, Search",17.94,,,,I0019499,,,,images/I0019499.png,,images/I0019499.png,,images/I0019499.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Madonna,size=4 Pc Gift Set,type=2.5oz EDP Spray, 2.5oz Body Lotion, 2.5oz Shower Gel, 0.3oz EDP RollerBall,gender=Women,upc=3607342543195,pwwsku=W-GS-3176",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019500,,Default,simple,Default Category/GIFTSET,base,Twirl,"Twirl by Kate Spade for Women - 3 Pc Gift Set 1.7oz EDP Spray, 3.4oz Body Lotion, 3.4oz Shower Gel","Twirl by Kate Spade for Women - 3 Pc Gift Set 1.7oz EDP Spray, 3.4oz Body Lotion, 3.4oz Shower Gel",1,1,Taxable Goods,"Catalog, Search",28.98,,,,I0019500,,,,images/I0019500.png,,images/I0019500.png,,images/I0019500.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Kate Spade,size=3 Pc Gift Set,type=1.7oz EDP Spray, 3.4oz Body Lotion, 3.4oz Shower Gel,gender=Women,upc=719346135177,pwwsku=W-GS-3764",3,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019501,,Default,simple,Default Category/GIFTSET,base,Ultraviolet,"Ultraviolet by Paco Rabanne for Women - 2 Pc Gift Set 2.7oz EDP Spray, 3.4oz Body Lotion","Ultraviolet by Paco Rabanne for Women - 2 Pc Gift Set 2.7oz EDP Spray, 3.4oz Body Lotion",1,1,Taxable Goods,Not Visible Individually,45.54,,,,I0019501,,,,images/I0019501.png,,images/I0019501.png,,images/I0019501.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Paco Rabanne,size=2 Pc Gift Set,type=2.7oz EDP Spray, 3.4oz Body Lotion,gender=Women,upc=3349668522347,pwwsku=W-GS-2724",-1,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019502,,Default,simple,Default Category/GIFTSET,base,Un Jardin Sur Le Nil,"Un Jardin Sur Le Nil by Hermes for Women - 2 Pc Gift Set 1.6oz EDT Spray, 2.5oz Perfumed Body Lotion","Un Jardin Sur Le Nil by Hermes for Women - 2 Pc Gift Set 1.6oz EDT Spray, 2.5oz Perfumed Body Lotion",1,1,Taxable Goods,Not Visible Individually,66.24,,,,I0019502,,,,images/I0019502.png,,images/I0019502.png,,images/I0019502.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Hermes,size=2 Pc Gift Set,type=1.6oz EDT Spray, 2.5oz Perfumed Body Lotion,gender=Women,upc=3346131101658,pwwsku=W-GS-4128",1,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019503,,Default,simple,Default Category/GIFTSET,base,Un Jardin Sur Le Nil,"Un Jardin Sur Le Nil by Hermes for Women - 3 Pc Gift Set 3.3oz EDT Spray, 1.35oz Moisturizing Body L","Un Jardin Sur Le Nil by Hermes for Women - 3 Pc Gift Set 3.3oz EDT Spray, 1.35oz Moisturizing Body L",1,1,Taxable Goods,Not Visible Individually,89.7,,,,I0019503,,,,images/I0019503.png,,images/I0019503.png,,images/I0019503.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Hermes,size=3 Pc Gift Set,type=3.3oz EDT Spray, 1.35oz Moisturizing Body Lotion, 1.35oz Body Shower Gel,gender=Women,upc=3346131102365,pwwsku=W-GS-4072",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019504,,Default,simple,Default Category/GIFTSET,base,Un Jardin Sur Le Nil,"Un Jardin Sur Le Nil by Hermes for Women - 3 Pc Gift Set 3.3oz EDT Spray, 1.35oz Perfumed Body Lotio","Un Jardin Sur Le Nil by Hermes for Women - 3 Pc Gift Set 3.3oz EDT Spray, 1.35oz Perfumed Body Lotio",1,1,Taxable Goods,Not Visible Individually,89.7,,,,I0019504,,,,images/I0019504.png,,images/I0019504.png,,images/I0019504.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Hermes,size=3 Pc Gift Set,type=3.3oz EDT Spray, 1.35oz Perfumed Body Lotion, 1.35oz Perfumed Bath and Shower Gel,gender=Women,upc=3346131101689,pwwsku=W-GS-3526",-6,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019505,,Default,simple,Default Category/GIFTSET,base,Un Jardin Sur Le Nil,"Un Jardin Sur Le Nil by Hermes for Women - 4 Pc Gift Set 3.3oz EDT Spray, 0.25oz EDT Mini Splash, 1.","Un Jardin Sur Le Nil by Hermes for Women - 4 Pc Gift Set 3.3oz EDT Spray, 0.25oz EDT Mini Splash, 1.",1,1,Taxable Goods,Not Visible Individually,89.7,,,,I0019505,,,,images/I0019505.png,,images/I0019505.png,,images/I0019505.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Hermes,size=4 Pc Gift Set,type=3.3oz EDT Spray, 0.25oz EDT Mini Splash, 1.35oz Moisturizing Body Lotion, 1.35oz Body Shower Gel,gender=Women,upc=3346131102112,pwwsku=W-GS-3958",3,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019506,,Default,simple,Default Category/GIFTSET,base,Unforgivable Woman,"Unforgivable Woman by Sean John for Women - 3 Pc Gift Set 2.5oz Scent Spray, 3.4oz Bath and Shower Ge","Unforgivable Woman by Sean John for Women - 3 Pc Gift Set 2.5oz Scent Spray, 3.4oz Bath and Shower Ge",1,1,Taxable Goods,Not Visible Individually,17.94,,,,I0019506,,,,images/I0019506.png,,images/I0019506.png,,images/I0019506.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Sean John,size=2 Pc Gift Set,type=2.5oz Scent Spray, 3.4oz Bath & Shower Gel, 3.4oz Body Lotion,gender=Women,upc=855560005138,pwwsku=W-GS-3668",9,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019507,,Default,simple,Default Category/GIFTSET,base,Unforgivable Woman,"Unforgivable Woman by Sean John for Women - 3 Pc Gift Set 4.2oz Scent Spray, 3.4oz Bath and Shower Ge","Unforgivable Woman by Sean John for Women - 3 Pc Gift Set 4.2oz Scent Spray, 3.4oz Bath and Shower Ge",1,1,Taxable Goods,Not Visible Individually,27.6,,,,I0019507,,,,images/I0019507.png,,images/I0019507.png,,images/I0019507.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Sean John,size=3 Pc Gift Set,type=4.2oz Scent Spray, 3.4oz Bath & Shower Gel, 3.4oz Body Lotion,gender=Women,upc=855560005121,pwwsku=W-GS-3667",-84,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0019508,,Default,simple,Default Category/GIFTSET,base,Valentina Acqua Floreale,"Valentina Acqua Floreale by Valentino for Women - 2 Pc Gift Set 1.7oz EDT Spray, 3.4oz Body Lotion","Valentina Acqua Floreale by Valentino for Women - 2 Pc Gift Set 1.7oz EDT Spray, 3.4oz Body Lotion",1,1,Taxable Goods,Not Visible Individually,52.44,,,,I0019508,,,,images/I0019508.png,,images/I0019508.png,,images/I0019508.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Valentino,size=2 Pc Gift Set,type=1.7oz EDT Spray, 3.4oz Body Lotion,gender=Women,upc=8411061763490,pwwsku=W-GS-3550",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
