sku,qty,out_of_stock_qty,price
I0031489,0,1,241.5
I0031490,-1,1,241.5
I0031491,27,0,18.63
I0031492,31,0,103.5
I0031493,0,1,75.9
I0031494,0,1,131.1
I0031495,0,1,138
I0031496,1,0,62.1
I0031497,1,0,93.84
I0031498,3,0,207
I0031499,0,1,66.24
I0031500,24,0,17.94
I0031501,1,0,40.02
I0031502,14,0,17.94
I0031503,0,1,82.8
I0031504,1,0,96.6
I0031505,1,0,165.6
I0031506,15,0,200.1
I0031507,2,0,165.6
I0031508,6,0,200.1
I0031509,5,0,165.6
I0031510,9,0,200.1
I0031511,4,0,165.6
I0031512,10,0,200.1
I0031513,4,0,165.6
I0031514,9,0,200.1
I0031515,4,0,165.6
I0031516,5,0,200.1
I0031517,3,0,165.6
I0031518,0,1,200.1
I0031519,9,0,186.3
I0031520,5,0,200.1
I0031521,3,0,165.6
I0031522,11,0,200.1
I0031523,15,0,18.63
I0031524,24,0,18.63
I0031525,1,0,69
I0031526,0,1,82.8
I0031527,42,0,18.63
I0031528,12,0,96.6
I0031529,2,0,207
I0031530,82,0,89.7
I0031531,44,0,117.3
I0031532,0,1,117.3
I0031533,1,0,241.5
I0031534,14,0,193.2
I0031535,3,0,213.9
I0031536,0,1,89.7
I0031537,2,0,144.9
I0031538,0,1,62.1
I0031539,1,0,52.44
I0031540,-19,1,85.56
I0031541,9,0,59.34
I0031542,0,1,44.16
I0031543,205,0,85.56
I0031544,11,0,57.96
I0031545,3,0,44.16
I0031546,60,0,89.7
I0031547,18,0,110.4
I0031548,1,0,103.5
I0031549,0,1,105.14
I0031550,10,0,207
I0031551,12,0,18.63
I0031552,0,1,241.5
I0031553,27,0,18.63
I0031554,1,0,18.63
I0031555,4,0,89.7
I0031556,0,1,44.16
I0031557,0,1,82.8
I0031558,32,0,18.63
I0031559,1,0,89.7
I0031560,0,1,131.1
I0031561,12,0,18.63
I0031562,0,1,138
I0031563,4,0,89.7
I0031564,3,0,158.7
I0031565,16,0,89.7
I0031566,0,1,213.9
I0031567,6,0,96.6
I0031568,0,1,110.4
I0031569,5,0,193.2
I0031570,0,1,74.52
I0031571,83,0,89.7
I0031572,0,1,103.5
I0031573,1,0,220.8
I0031574,7,0,110.4
I0031575,2,0,103.5
I0031576,0,1,144.9
I0031577,14,0,18.63
I0031578,0,1,69
I0031579,0,1,138
I0031580,0,1,18.63
I0031581,0,1,49.68
I0031582,0,1,89.7
I0031583,-2,1,144.9
I0031584,3,0,96.6
I0031585,0,1,144.9
I0031586,2,0,151.8
I0031587,0,1,38.64
I0031588,5,0,18.63
I0031589,4,0,289.8
I0031590,1,0,207
I0031591,0,1,96.6
I0031592,28,0,162.84
I0031593,8,0,213.9
I0031594,0,1,18.63
I0031595,0,1,96.6
I0031596,0,1,55.2
I0031597,3,0,75.9
I0031598,31,0,18.63
I0031599,0,1,48.3
I0031600,1,0,162.84
I0031601,8,0,241.5
I0031602,5,0,75.9
I0031603,11,0,18.63
I0031604,6,0,18.63
I0031605,1,0,162.84
I0031606,1,0,213.9
I0031607,0,1,75.9
I0031608,0,1,75.9
I0031609,18,0,138
I0031610,1,0,126.96
I0031611,0,1,138
I0031612,5,0,220.8
I0031613,0,1,124.2
I0031614,9,0,207
I0031615,0,1,48.3
I0031616,0,1,62.1
I0031617,-1,1,110.4
I0031618,3,0,103.5
I0031619,0,1,213.9
I0031620,0,1,117.3
I0031621,0,1,49.68
I0031622,2,0,49.68
I0031623,1,0,49.68
I0031624,0,1,49.68
I0031625,1,0,49.68
I0031626,1,0,49.68
I0031627,3,0,49.68
I0031628,1,0,49.68
I0031629,11,0,18.63
I0031630,0,1,33.12
I0031631,0,1,96.6
I0031632,3,0,138
I0031633,0,1,220.8
I0031634,0,1,179.4
I0031635,5,0,207
I0031636,0,1,144.9
I0031637,0,1,227.7
I0031638,1,0,82.8
I0031639,46,0,18.63
I0031640,3,0,158.7
I0031641,0,1,227.7
I0031642,0,1,151.8
I0031643,0,1,276
I0031644,3,0,117.3
I0031645,3,0,75.9
I0031646,1,0,207
I0031647,1,0,172.5
I0031648,2,0,172.5
I0031649,2,0,186.3
I0031650,35,0,158.7
I0031651,5,0,227.7
I0031652,2,0,88.32
I0031653,4,0,186.3
I0031654,0,1,117.3
I0031655,1,0,131.1
I0031656,11,0,103.5
I0031657,3,0,124.2
I0031658,1,0,82.8
I0031659,0,1,227.7
I0031660,21,0,18.63
I0031661,0,1,131.1
I0031662,0,1,103.5
I0031663,1,0,341.7
I0031664,22,0,18.63
I0031665,0,1,82.8
I0031666,1,0,115.92
I0031667,8,0,18.63
I0031668,11,0,18.63
I0031669,12,0,18.22
I0031670,18,0,193.2
I0031671,0,1,213.9
I0031672,0,1,82.8
I0031673,2,0,69
I0031674,3,0,82.8
I0031675,31,0,18.63
I0031676,0,1,82.8
I0031677,12,0,89.7
I0031678,25,0,18.63
I0031679,2,0,71.76
I0031680,0,1,55.2
I0031681,8,0,82.8
I0031682,2,0,48.3
I0031683,62,0,62.1
I0031684,0,1,82.8
I0031685,0,1,5.18
I0031686,0,1,12.42
I0031687,3,0,11.73
I0031688,3,0,96.6
I0031689,0,1,144.9
I0031690,1,0,135.24
I0031691,12,0,69
I0031692,14,0,77.28
I0031693,0,1,17.94
I0031694,5,0,124.2
I0031695,0,1,110.4
I0031696,1,0,44.02
I0031697,0,1,89.7
I0031698,-12,1,165.6
I0031699,1,0,110.4
I0031700,0,1,117.3
I0031701,0,1,22.77
I0031702,0,1,41.4
I0031703,2,0,77.28
I0031704,56,0,96.6
I0031705,1,0,151.8
I0031706,3,0,115.92
I0031707,0,1,75.9
I0031708,56,0,110.4
I0031709,54,0,105.57
I0031710,0,1,57.92
I0031711,0,1,52.44
I0031712,0,1,52.44
I0031713,0,1,89.7
I0031714,0,1,89.7
I0031715,0,1,69
I0031716,7,0,84.87
I0031717,81,0,89.7
I0031718,4,0,117.3
I0031719,14,0,18.63
I0031720,1,0,131.1
I0031721,1,0,117.3
I0031722,1,0,96.6
I0031723,33,0,46.92
I0031724,0,1,70.38
I0031725,0,1,16.56
I0031726,66,0,18.63
I0031727,1,0,23.46
I0031728,0,1,27.6
I0031729,-5,1,28.98
I0031730,35,0,46.23
I0031731,316,0,64.17
I0031732,0,1,45.54
I0031733,4,0,41.4
I0031734,1,0,27.6
I0031735,42,0,48.3
I0031736,404,0,64.17
I0031737,0,1,24.84
I0031738,1267,0,25.53
I0031739,53,0,46.92
I0031740,76,0,65.55
I0031741,0,1,80.04
I0031742,0,1,28.98
I0031743,47,0,50.37
I0031744,150,0,64.86
I0031745,12,0,59.34
I0031746,2,0,48.3
I0031747,6,0,55.2
I0031748,0,1,67.62
I0031749,0,1,62.1
I0031750,-5,1,102.12
I0031751,-1,1,82.8
I0031752,60,0,30.36
I0031753,56,0,37.26
I0031754,275,0,49.68
I0031755,0,1,17.94
I0031756,0,1,8.28
I0031757,3,0,15.18
I0031758,204,0,20.7
I0031759,51,0,13.11
I0031760,0,1,8.97
I0031761,13,0,96.6
I0031762,3,0,151.8
I0031763,1,0,151.8
I0031764,0,1,10.35
I0031765,0,1,18.63
I0031766,32,0,23.12
I0031767,203,0,33.12
I0031768,2,0,22.08
I0031769,37,0,26.22
I0031770,2,0,23.81
I0031771,5,0,26.91
I0031772,41,0,20.7
I0031773,3,0,19.32
I0031774,29,0,24.15
I0031775,0,1,26.91
I0031776,0,1,15.87
I0031777,190,0,21.39
I0031778,3,0,22.08
I0031779,0,1,13.8
I0031780,30,0,15.87
I0031781,49,0,11.04
I0031782,612,0,15.87
I0031783,62,0,19.32
I0031784,7,0,15.18
I0031785,23,0,14.49
I0031786,33,0,14.84
I0031787,3,0,16.52
I0031788,0,1,15.87
I0031789,14,0,7.25
I0031790,1,0,10.35
I0031791,3,0,6.21
I0031792,0,1,7.59
I0031793,10,0,6.21
I0031794,7,0,6.21
I0031795,0,1,6.9
I0031796,31,0,8.63
I0031797,15,0,19.32
I0031798,23,0,24.15
I0031799,63,0,24.15
I0031800,0,1,24.84
I0031801,0,1,12.42
I0031802,35,0,11.39
I0031803,1,0,11.73
I0031804,0,1,52.44
I0031805,65,0,63.48
I0031806,4,0,74.52
I0031807,282,0,46.23
I0031808,747,0,58.65
I0031809,130,0,44.16
I0031810,365,0,75.21
I0031811,-23,1,56.58
I0031812,0,1,55.2
I0031813,0,1,62.79
I0031814,0,1,69
I0031815,0,1,234.6
I0031816,99,0,154.56
I0031817,9,0,154.56
I0031818,52,0,154.56
I0031819,29,0,166.29
I0031820,20,0,201.48
I0031821,3,0,22.08
I0031822,573,0,11.73
I0031823,0,1,2.76
I0031824,0,1,6.21
I0031825,0,1,6.21
I0031826,0,1,6.21
I0031827,0,1,2.76
I0031828,1,0,6.21
I0031829,0,1,6.21
I0031830,3,0,144.9
I0031831,4,0,11.04
I0031832,0,1,11.73
I0031833,0,1,14.49
I0031834,0,1,20.7
I0031835,0,1,27.6
I0031836,1,0,20.7
I0031837,0,1,22.08
I0031838,11,0,22.08
I0031839,2,0,34.5
I0031840,1,0,41.4
I0031841,0,1,16.56
I0031842,1,0,20.7
I0031843,0,1,26.22
I0031844,1,0,16.56
I0031845,2,0,21.39
I0031846,0,1,19.32
I0031847,3,0,22.77
I0031848,0,1,31.74
I0031849,0,1,28.29
I0031850,0,1,35.88
I0031851,0,1,27.6
I0031852,0,1,30.36
I0031853,0,1,20.7
I0031854,0,1,27.6
I0031855,10,0,17.25
I0031856,103,0,27.6
I0031857,186,0,35.88
I0031858,0,1,22.08
I0031859,59,0,11.04
I0031860,35,0,19.32
I0031861,21,0,11.04
I0031862,45,0,19.32
I0031863,6,0,96.6
I0031864,1,0,138
I0031865,1,0,37.26
I0031866,0,1,57.96
I0031867,0,1,59.34
I0031868,3,0,46.92
I0031869,-1,1,34.5
I0031870,83,0,53.13
I0031871,1,0,37.69
I0031872,0,1,49.68
I0031873,0,1,44.16
I0031874,30,0,35.19
I0031875,1539,0,40.71
I0031876,130,0,40.71
I0031877,0,1,41.4
I0031878,0,1,52.44
I0031879,382,0,55.2
I0031880,-21,1,55.89
I0031881,545,0,48.3
I0031882,301,0,79.7
I0031883,-1,1,42.78
I0031884,68,0,53.82
I0031885,2,0,49.68
I0031886,2,0,42.78
I0031887,0,1,41.4
I0031888,0,1,71.76
I0031889,1,0,96.6
I0031890,0,1,77.28
I0031891,0,1,149.04
I0031892,0,1,100.74
I0031893,0,1,71.76
I0031894,0,1,96.6
I0031895,10,0,149.04
I0031896,1,0,100.74
I0031897,0,1,48.3
I0031898,0,1,4.14
I0031899,0,1,2.76
I0031900,0,1,4.14
I0031901,1,0,22.77
I0031902,94,0,20.7
I0031903,15,0,16.56
I0031904,11,0,17.6
I0031905,20,0,13.11
I0031906,3,0,17.94
I0031907,20,0,15.53
I0031908,0,1,24.84
I0031909,0,1,38.64
I0031910,85,0,65.55
I0031911,0,1,16.56
I0031912,10,0,13.8
I0031913,81,0,45.54
I0031914,447,0,35.88
I0031915,654,0,52.44
I0031916,0,1,15.18
I0031917,0,1,46.92
I0031918,79,0,19.67
I0031919,0,1,17.94
I0031920,7,0,66.24
I0031921,0,1,179.4
I0031922,0,1,9.66
I0031923,3,0,53.82
I0031924,0,1,74.52
I0031925,0,1,144.9
I0031926,5,0,13.46
I0031927,0,1,11.04
I0031928,145,0,26.22
I0031929,3,0,31.74
I0031930,1,0,41.4
I0031931,30,0,20.01
I0031932,86,0,30.36
I0031933,47,0,43.47
I0031934,0,1,41.4
I0031935,26,0,41.4
I0031936,3,0,46.92
I0031937,3,0,38.64
I0031938,1,0,52.44
I0031939,-1,1,20.01
I0031940,258,0,30.36
I0031941,1872,0,21.39
I0031942,75,0,40.02
I0031943,16,0,39.66
I0031944,0,1,48.65
I0031945,1,0,117.3
I0031946,1,0,135.24
I0031947,0,1,8.28
I0031948,1,0,165.6
I0031949,0,1,44.16
I0031950,0,1,44.16
I0031951,0,1,56.58
I0031952,0,1,55.2
I0031953,0,1,41.4
I0031954,0,1,55.2
I0031955,2,0,36.57
I0031956,3,0,53.82
I0031957,0,1,57.96
I0031958,1,0,46.92
I0031959,32,0,35.19
I0031960,657,0,40.02
I0031961,56,0,40.71
I0031962,2,0,41.4
I0031963,0,1,45.54
I0031964,8,0,54.51
I0031965,316,0,55.2
I0031966,0,1,62.1
I0031967,0,1,60.72
I0031968,2,0,86.94
I0031969,0,1,85.56
I0031970,192,0,81.42
I0031971,0,1,39.5
I0031972,76,0,38.64
I0031973,12,0,18.63
I0031974,196,0,57.96
I0031975,26,0,55.2
I0031976,3,0,40.02
I0031977,71,0,44.16
I0031978,0,1,17.94
I0031979,0,1,30.36
I0031980,11,0,24.84
I0031981,13,0,31.05
I0031982,1,0,34.5
I0031983,3,0,5.87
I0031984,0,1,16.56
I0031985,0,1,30.36
I0031986,284,0,20.01
I0031987,2,0,26.91
I0031988,89,0,32.43
I0031989,40,0,12.42
I0031990,81,0,13.11
I0031991,0,1,6.21
I0031992,0,1,11.04
I0031993,0,1,49.68
I0031994,0,1,20.7
I0031995,0,1,17.94
I0031996,2,0,24.84
I0031997,15,0,23.46
I0031998,5,0,52.44
I0031999,0,1,49.68
I0032000,16,0,103.5
I0032001,0,1,27.6
I0032002,0,1,69
I0032003,2,0,69
I0032004,18,0,96.6
I0032005,29,0,41.4
I0032006,0,1,5.87
I0032007,0,1,20.7
I0032008,11,0,18.63
I0032009,13,0,17.94
I0032010,40,0,13.8
I0032011,0,1,46.92
I0032012,0,1,80.04
I0032013,0,1,44.16
I0032014,0,1,31.74
I0032015,0,1,45.54
I0032016,3,0,45.54
I0032017,5,0,29.67
I0032018,1,0,11.04
I0032019,0,1,8.28
I0032020,2,0,11.04
I0032021,80,0,13.8
I0032022,0,1,13.8
I0032023,0,1,38.64
I0032024,147,0,34.16
I0032025,17,0,24.15
I0032026,18,0,31.05
I0032027,28,0,22.77
I0032028,6,0,30.36
I0032029,4,0,25.53
I0032030,6,0,46.92
I0032031,-3,1,57.96
I0032032,0,1,41.4
I0032033,328,0,75.9
I0032034,0,1,70.38
I0032035,0,1,31.74
I0032036,0,1,44.16
I0032037,0,1,63.48
I0032038,0,1,75.9
I0032039,0,1,55.2
I0032040,14,0,23.46
I0032041,37,0,41.4
I0032042,78,0,33.12
I0032043,76,0,48.99
I0032044,1,0,44.16
I0032045,1,0,53.13
I0032046,0,1,30.36
I0032047,29,0,40.02
I0032048,7,0,53.13
I0032049,0,1,20.36
I0032050,85,0,26.91
I0032051,1,0,57.96
I0032052,1,0,75.9
I0032053,1,0,20.01
I0032054,0,1,124.2
I0032055,22,0,6.21
I0032056,0,1,15.18
I0032057,1,0,15.18
I0032058,0,1,26.22
I0032059,1,0,23.46
I0032060,108,0,22.77
I0032061,5,0,6.9
I0032062,2,0,10.35
I0032063,0,1,23.46
I0032064,0,1,34.5
I0032065,0,1,34.5
I0032066,1,0,53.13
I0032067,0,1,64.86
I0032068,103,0,11.39
I0032069,57,0,11.73
I0032070,0,1,15.18
I0032071,0,1,13.8
I0032072,4,0,33.81
I0032073,0,1,15.18
I0032074,4,0,29.45
I0032075,8,0,40.17
I0032076,0,1,23.46
I0032077,0,1,19.32
I0032078,2,0,30.36
I0032079,2,0,41.4
I0032080,0,1,10.7
I0032081,0,1,14.49
I0032082,0,1,13.8
I0032083,0,1,23.46
I0032084,0,1,36.57
I0032085,-1,1,9.66
I0032086,0,1,20.7
I0032087,70,0,18.63
I0032088,33,0,18.63
I0032089,4,0,54.51
I0032090,0,1,31.74
I0032091,0,1,41.4
I0032092,162,0,64.86
I0032093,0,1,50.37
I0032094,0,1,49.68
I0032095,21,0,138
I0032096,12,0,213.9
I0032097,0,1,31.74
I0032098,6,0,44.16
I0032099,5,0,48.3
I0032100,289,0,47.61
I0032101,-90,1,63.48
I0032102,0,1,138
I0032103,0,1,227.7
I0032104,1,0,57.96
I0032105,6,0,18.63
I0032106,0,1,22.08
I0032107,0,1,25.53
I0032108,4,0,24.15
I0032109,0,1,19.32
I0032110,0,1,11.73
I0032111,8,0,20.01
I0032112,2,0,15.87
I0032113,3,0,89.7
I0032114,3,0,60.03
I0032115,10,0,10.35
I0032116,44,0,12.42
I0032117,0,1,8.28
I0032118,23,0,18.63
I0032119,0,1,17.25
I0032120,-24,1,20.01
I0032121,161,0,15.18
I0032122,0,1,8.97
I0032123,226,0,20.01
I0032124,30,0,49.68
I0032125,125,0,22.43
I0032126,355,0,26.22
I0032127,3,0,46.92
I0032128,25,0,38.64
I0032129,306,0,30.36
I0032130,0,1,51.06
I0032131,0,1,24.84
I0032132,0,1,24.84
I0032133,0,1,24.84
I0032134,2,0,36.43
I0032135,3,0,40.02
I0032136,3,0,12.42
I0032137,3,0,22.77
I0032138,68,0,28.29
I0032139,17,0,35.88
I0032140,1,0,33.12
I0032141,28,0,57.96
I0032142,1,0,24.84
I0032143,5,0,37.26
I0032144,39,0,45.54
I0032145,2,0,28.98
I0032146,17,0,34.5
I0032147,69,0,42.78
I0032148,0,1,16.56
I0032149,192,0,31.74
I0032150,67,0,53.82
I0032151,2,0,22.08
I0032152,2,0,16.56
I0032153,27,0,15.87
I0032154,22,0,12.42
I0032155,2,0,14.49
I0032156,21,0,16.56
I0032157,54,0,14.49
I0032158,23,0,16.56
I0032159,5,0,11.04
I0032160,82,0,15.87
I0032161,28,0,17.94
I0032162,7,0,15.53
I0032163,9,0,13.11
I0032164,4,0,15.87
I0032165,60,0,16.56
I0032166,31,0,15.87
I0032167,359,0,19.32
I0032168,73,0,15.87
I0032169,8,0,16.56
I0032170,0,1,11.04
I0032171,1,0,276
I0032172,3,0,11.73
I0032173,76,0,15.18
I0032174,144,0,17.94
I0032175,9,0,15.18
I0032176,104,0,35.19
I0032177,0,1,26.22
I0032178,0,1,16.56
I0032179,8,0,227.7
I0032180,0,1,4.14
I0032181,3,0,8.28
I0032182,0,1,12.42
I0032183,0,1,8.28
I0032184,0,1,10.35
I0032185,0,1,8.28
I0032186,0,1,15.18
I0032187,0,1,96.6
I0032188,1,0,138
I0032189,2,0,144.9
I0032190,2,0,13.11
I0032191,0,1,17.94
I0032192,0,1,7.25
I0032193,39,0,11.73
I0032194,85,0,15.87
I0032195,13,0,18.63
I0032196,0,1,9.66
I0032197,18,0,12.42
I0032198,0,1,22.08
I0032199,0,1,8.97
I0032200,0,1,13.11
I0032201,277,0,11.04
I0032202,95,0,11.73
I0032203,0,1,11.04
I0032204,20,0,11.04
I0032205,-42,1,11.04
I0032206,0,1,11.39
I0032207,0,1,9.66
I0032208,79,0,11.04
I0032209,0,1,11.04
I0032210,341,0,11.04
I0032211,0,1,9.66
I0032212,327,0,11.04
I0032213,0,1,9.66
I0032214,0,1,14.49
I0032215,256,0,11.73
I0032216,19,0,11.73
I0032217,8,0,46.92
I0032218,0,1,75.9
I0032219,0,1,7.59
I0032220,0,1,16.56
I0032221,323,0,20.7
I0032222,0,1,12.42
I0032223,0,1,16.22
I0032224,0,1,11.04
I0032225,0,1,12.42
I0032226,2,0,11.39
I0032227,0,1,12.42
I0032228,0,1,14.84
I0032229,0,1,151.8
I0032230,24,0,18.63
I0032231,22,0,11.04
I0032232,1,0,117.3
I0032233,0,1,158.7
I0032234,24,0,17.94
I0032235,195,0,81.42
I0032236,3,0,66.24
I0032237,136,0,100.74
I0032238,2,0,80.04
I0032239,4,0,69
I0032240,28,0,89.7
I0032241,0,1,48.3
I0032242,0,1,64.86
I0032243,3,0,76.59
I0032244,0,1,74.52
I0032245,2,0,73.83
I0032246,82,0,84.18
I0032247,30,0,82.8
I0032248,38,0,124.2
I0032249,7,0,131.1
I0032250,0,1,10.35
I0032251,280,0,11.73
I0032252,10,0,18.63
I0032253,12,0,18.63
I0032254,3,0,13.8
I0032255,3,0,55.2
I0032256,0,1,26.22
I0032257,0,1,35.88
I0032258,22,0,50.37
I0032259,0,1,51.06
I0032260,0,1,69
I0032261,0,1,138
I0032262,0,1,31.74
I0032263,24,0,138
I0032264,19,0,213.9
I0032265,0,1,82.8
I0032266,0,1,124.2
I0032267,3,0,172.5
I0032268,4,0,138
I0032269,7,0,37.26
I0032270,5,0,40.02
I0032271,8,0,2.55
I0032272,4,0,8.28
I0032273,0,1,17.94
I0032274,4,0,5.52
I0032275,0,1,6.21
I0032276,0,1,11.73
I0032277,96,0,9.66
I0032278,289,0,11.73
I0032279,0,1,19.32
I0032280,12,0,22.77
I0032281,-1,1,21.74
I0032282,243,0,20.01
I0032283,3,0,18.63
I0032284,0,1,6.9
I0032285,0,1,66.24
I0032286,11,0,17.94
I0032287,3,0,41.4
I0032288,6,0,5.52
I0032289,3,0,53.82
I0032290,0,1,80.04
I0032291,2,0,44.85
I0032292,458,0,62.1
I0032293,0,1,86.94
I0032294,0,1,110.4
I0032295,0,1,124.2
I0032296,0,1,165.6
I0032297,261,0,5.52
I0032298,45,0,5.52
I0032299,4,0,14.49
I0032300,12,0,16.56
I0032301,22,0,14.49
I0032302,4,0,10.35
I0032303,112,0,33.12
I0032304,80,0,44.16
I0032305,31,0,24.84
I0032306,59,0,33.81
I0032307,6,0,44.16
I0032308,22,0,21.05
I0032309,21,0,26.22
I0032310,13,0,26.22
I0032311,15,0,33.12
I0032312,16,0,28.64
I0032313,-2,1,35.88
I0032314,222,0,38.64
I0032315,4,0,22.08
I0032316,3,0,28.29
I0032317,79,0,36.57
I0032318,0,1,34.5
I0032319,27,0,22.77
I0032320,114,0,28.98
I0032321,1,0,37.26
I0032322,53,0,33.81
I0032323,15,0,21.39
I0032324,4,0,26.22
I0032325,87,0,32.43
I0032326,224,0,43.47
I0032327,373,0,56.58
I0032328,0,1,44.16
I0032329,0,1,40.71
I0032330,2,0,28.98
I0032331,1,0,25.53
I0032332,4,0,28.98
I0032333,0,1,42.78
I0032334,150,0,37.26
I0032335,34,0,31.05
I0032336,9,0,69
I0032337,0,1,220.8
I0032338,40,0,40.71
I0032339,338,0,53.82
I0032340,229,0,13.8
I0032341,28,0,89.7
I0032342,11,0,165.6
I0032343,0,1,175.26
I0032344,0,1,124.2
I0032345,0,1,172.5
I0032346,26,0,18.63
I0032347,0,1,20.7
I0032348,23,0,85.56
I0032349,29,0,117.3
I0032350,37,0,18.63
I0032351,0,1,52.44
I0032352,0,1,75.9
I0032353,34,0,18.63
I0032354,5,0,24.15
I0032355,1,0,20.01
I0032356,1,0,18.63
I0032357,0,1,27.6
I0032358,14,0,28.98
I0032359,0,1,42.44
I0032360,1,0,36.23
I0032361,1,0,31.74
I0032362,0,1,33.12
I0032363,0,1,30.36
I0032364,0,1,19.32
I0032365,-13,1,33.81
I0032366,129,0,32.43
I0032367,11,0,44.16
I0032368,0,1,42.78
I0032369,-4,1,40.02
I0032370,2,0,15.18
I0032371,53,0,18.63
I0032372,265,0,23.46
I0032373,17,0,44.85
I0032374,1,0,19.32
I0032375,58,0,28.98
I0032376,414,0,40.02
I0032377,436,0,20.7
I0032378,58,0,31.74
I0032379,-23,1,40.02
I0032380,0,1,17.94
I0032381,41,0,31.05
I0032382,147,0,40.71
I0032383,15,0,20.01
I0032384,0,1,24.84
I0032385,1,0,23.46
I0032386,35,0,21.39
I0032387,0,1,26.91
I0032388,3,0,28.29
I0032389,-14,1,37.26
I0032390,0,1,24.84
I0032391,1,0,19.32
I0032392,1,0,28.98
I0032393,0,1,30.36
I0032394,64,0,20.7
I0032395,204,0,31.05
I0032396,5,0,40.02
I0032397,0,1,48.3
I0032398,16,0,18.63
I0032399,23,0,20.7
I0032400,58,0,22.08
I0032401,37,0,31.05
I0032402,0,1,36.57
I0032403,0,1,24.15
I0032404,0,1,29.67
I0032405,105,0,46.23
I0032406,-2,1,28.29
I0032407,-25,1,63.48
I0032408,-1,1,36.57
I0032409,328,0,30.36
I0032410,6,0,44.16
I0032411,139,0,59.34
I0032412,0,1,21.39
I0032413,0,1,45.54
I0032414,0,1,27.6
I0032415,0,1,53.82
I0032416,0,1,35.19
I0032417,0,1,24.15
I0032418,2,0,32.68
I0032419,99,0,45.54
I0032420,157,0,59.34
I0032421,0,1,28.98
I0032422,790,0,37.26
I0032423,0,1,25.53
I0032424,56,0,24.15
I0032425,0,1,23.46
I0032426,-5,1,51.75
I0032427,58,0,38.64
I0032428,76,0,55.89
I0032429,-19,1,33.81
I0032430,2,0,46.92
I0032431,0,1,15.18
I0032432,0,1,25.53
I0032433,1308,0,33.81
I0032434,749,0,52.44
I0032435,3,0,15.18
I0032436,3,0,22.08
I0032437,-38,1,30.36
I0032438,-11,1,44.85
I0032439,85,0,22.08
I0032440,17,0,31.74
I0032441,62,0,37.95
I0032442,128,0,33.12
I0032443,0,1,24.84
I0032444,0,1,33.81
I0032445,47,0,46.23
I0032446,-94,1,62.79
I0032447,0,1,28.29
I0032448,0,1,41.4
I0032449,-1,1,13.11
I0032450,2,0,20.7
I0032451,0,1,30.36
I0032452,0,1,20.7
I0032453,233,0,19.32
I0032454,0,1,17.94
I0032455,9,0,14.15
I0032456,56,0,18.29
I0032457,0,1,7.94
I0032458,232,0,11.04
I0032459,79,0,9.66
I0032460,33,0,13.8
I0032461,108,0,10.35
I0032462,0,1,12.77
I0032463,2,0,12.42
I0032464,89,0,14.49
I0032465,156,0,11.04
I0032466,0,1,16.56
I0032467,1,0,11.04
I0032468,0,1,16.56
I0032469,0,1,8.28
I0032470,3,0,6.56
I0032471,0,1,9.66
I0032472,0,1,6.9
I0032473,12,0,7.94
I0032474,0,1,7.59
I0032475,0,1,9.66
I0032476,29,0,8.63
I0032477,157,0,44.16
I0032478,0,1,93.84
I0032479,0,1,113.16
I0032480,1,0,69
I0032481,0,1,96.6
I0032482,3,0,37.26
I0032483,2,0,77.28
I0032484,0,1,18.63
I0032485,-12,1,22.08
I0032486,-7,1,24.84
I0032487,9,0,62.1
I0032488,0,1,46.92
I0032489,5,0,18.63
I0032490,41,0,23.46
I0032491,3,0,13.11
I0032492,0,1,18.98
I0032493,27,0,22.08
I0032494,0,1,17.25
I0032495,37,0,18.63
I0032496,0,1,20.01
I0032497,20,0,34.85
I0032498,0,1,11.73
I0032499,17,0,18.63
I0032500,0,1,5.52
I0032501,0,1,34.5
I0032502,1,0,24.84
I0032503,0,1,8.97
I0032504,1,0,11.04
I0032505,32,0,17.25
I0032506,0,1,22.08
I0032507,2,0,44.16
I0032508,54,0,59.34
I0032509,251,0,44.16
I0032510,4,0,41.4
I0032511,146,0,80.04
I0032512,3,0,34.5
I0032513,0,1,35.19
I0032514,20,0,35.88
I0032515,22,0,31.4
I0032516,11,0,51.06
I0032517,23,0,41.4
I0032518,0,1,77.28
I0032519,0,1,73.14
I0032520,0,1,15.87
I0032521,0,1,22.08
I0032522,1,0,29.67
I0032523,500,0,17.94
I0032524,14,0,9.66
I0032525,0,1,45.54
I0032526,72,0,53.82
I0032527,0,1,55.2
I0032528,0,1,75.9
I0032529,0,1,67.62
I0032530,0,1,13.11
I0032531,0,1,10.35
I0032532,0,1,15.87
I0032533,0,1,15.18
I0032534,0,1,15.18
I0032535,0,1,15.18
I0032536,0,1,13.46
I0032537,2,0,172.5
I0032538,0,1,124.2
I0032539,0,1,172.5
I0032540,0,1,205.03
I0032541,2,0,38.64
I0032542,10,0,35.88
I0032543,32,0,53.82
I0032544,73,0,71.76
I0032545,0,1,44.16
I0032546,0,1,62.1
I0032547,-1,1,38.64
I0032548,0,1,56.58
I0032549,12,0,18.63
I0032550,3,0,96.6
I0032551,41,0,45.54
I0032552,12,0,18.63
I0032553,7,0,18.63
I0032554,137,0,35.54
I0032555,1865,0,47.61
I0032556,0,1,40.02
I0032557,25,0,53.13
I0032558,0,1,117.3
I0032559,0,1,77.28
I0032560,0,1,99.36
I0032561,0,1,77.28
I0032562,0,1,82.8
I0032563,0,1,100.74
I0032564,0,1,149.04
I0032565,0,1,100.74
