sku,qty,is_in_stock,price,errors
I0081545,0,0,29.67,
I0081546,1,1,29.67,
I0081547,3,1,29.67,
I0081548,1,1,29.67,
I0081549,2,1,29.67,
I0081550,1,1,29.67,
I0081551,0,0,29.67,
I0081552,2,1,30.36,
I0081553,2,1,30.36,
I0081554,2,1,30.36,
I0081555,2,1,30.36,
I0081556,1,1,30.36,
I0081557,1,1,30.36,
I0081558,1,1,30.36,
I0081559,1,1,30.36,
I0081560,1,1,30.36,
I0081561,0,0,30.36,
I0081562,14,1,30.36,
I0081563,0,0,31.74,
I0081564,1,1,31.74,
I0081565,10,1,47.61,
I0081566,0,0,47.61,
I0081567,33,1,47.61,
I0081568,1,1,47.61,
I0081569,2,1,40.71,
I0081570,0,0,40.71,
I0081571,9,1,40.02,
I0081572,1,1,46.92,
I0081573,30,1,46.92,
I0081574,43,1,38.64,
I0081575,1,1,39.33,
I0081576,3,1,39.33,
I0081577,0,0,46.92,
I0081578,1,1,13.66,
I0081579,1,1,13.66,
I0081580,2,1,13.66,
I0081581,2,1,13.66,
I0081582,1,1,13.66,
I0081583,0,0,13.66,
I0081584,1,1,12.53,
I0081585,2,1,2.47,
I0081586,4,1,22.08,
I0081587," -11",0,27.6,
I0081588,0,0,38.64,
I0081589,1,1,37.95,
I0081590,64,1,6.9,
I0081591,81,1,6.9,
I0081592,80,1,6.9,
I0081593,50,1,6.9,
I0081594,28,1,6.9,
I0081595,28,1,6.9,
I0081596,3,1,22.08,
I0081597,19,1,34.5,
I0081598,26,1,30.36,
I0081599,0,0,24.15,
I0081600,36,1,22.08,
I0081601,2,1,33.12,
I0081602,2,1,33.12,
I0081603,4,1,41.4,
I0081604,22,1,41.4,
I0081605,36,1,35.88,
I0081606,0,0,37.95,
I0081607,36,1,35.88,
I0081608,6,1,37.95,
I0081609,3,1,37.95,
I0081610,27,1,35.88,
I0081611,15,1,31.74,
I0081612,18,1,31.74,
I0081613,14,1,31.74,
I0081614,6,1,37.95,
I0081615,3,1,37.95,
I0081616,8,1,37.95,
I0081617,9,1,31.74,
I0081618,23,1,22.08,
I0081619,0,0,23.46,
I0081620,23,1,22.08,
I0081621,12,1,23.46,
I0081622,28,1,23.46,
I0081623,0,0,35.88,
I0081624,0,0,35.88,
I0081625,22,1,33.12,
I0081626,2,1,35.88,
I0081627,0,0,35.88,
I0081628,2,1,35.88,
I0081629,0,0,35.88,
I0081630,1,1,33.12,
I0081631,0,0,26.91,
I0081632,10,1,27.6,
I0081633,25,1,30.36,
I0081634,0,0,26.91,
I0081635,0,0,35.88,
I0081636,2,1,35.88,
I0081637,1,1,35.88,
I0081638,2,1,35.88,
I0081639,34,1,34.5,
I0081640,36,1,34.5,
I0081641,0,0,35.88,
I0081642,45,1,34.5,
I0081643,48,1,34.5,
I0081644,36,1,34.5,
I0081645,0,0,35.88,
I0081646,25,1,34.5,
I0081647,33,1,34.5,
I0081648,3,1,35.88,
I0081649,36,1,34.5,
I0081650,35,1,34.5,
I0081651,21,1,35.88,
I0081652,20,1,35.88,
I0081653,59,1,27.6,
I0081654,24,1,33.12,
I0081655,0,0,33.12,
I0081656,0,0,33.12,
I0081657,0,0,33.12,
I0081658,3,1,33.12,
I0081659,0,0,33.12,
I0081660,0,0,33.12,
I0081661,36,1,31.05,
I0081662,24,1,31.05,
I0081663,40,1,31.05,
I0081664,46,1,31.05,
I0081665,18,1,31.05,
I0081666,11,1,33.12,
I0081667,0,0,33.12,
I0081668,0,0,33.12,
I0081669,0,0,33.12,
I0081670,24,1,31.05,
I0081671,3,1,13.11,
I0081672,139,1,9.66,
I0081673,0,0,124.2,
I0081674,0,0,124.2,
I0081675,0,0,124.2,
I0081676,37,1,7.59,
I0081677,0,0,33.12,
I0081678,141,1,1.93,
I0081679,3,1,48.3,
I0081680,8,1,165.6,
I0081681,7,1,165.6,
I0081682,0,0,96.6,
I0081683,0,0,12.42,
I0081684,1,1,45.54,
I0081685,4,1,6.51,
I0081686,1,1,30.36,
I0081687,1,1,22.77,
I0081688,229,1,57.96,
I0081689,2,1,42.78,
I0081690,6,1,28.98,
I0081691,17,1,6.9,
I0081692,30,1,6.56,
I0081693,0,0,9.74,
I0081694,0,0,8.28,
I0081695,3,1,7.22,
I0081696,14,1,13.11,
I0081697,19,1,13.11,
I0081698,4,1,8.28,
I0081699,4,1,4.73,
I0081700,3,1,4.65,
I0081701,3,1,2.43,
I0081702,4,1,18.63,
I0081703,0,0,43.47,
I0081704,62,1,4.14,
I0081705,44,1,3.41,
I0081706,0,0,8.97,
I0081707,0,0,22.77,
I0081708,22,1,55.2,
I0081709,0,0,13.11,
I0081710,8,1,24.84,
I0081711,24,1,13.11,
I0081712,22,1,10.01,
I0081713,3,1,10.01,
I0081714,2,1,13.11,
I0081715,3,1,12.42,
I0081716,1,1,10.14,
I0081717,25,1,8.28,
I0081718," -1",0,12.42,
I0081719,2,1,11.04,
I0081720," -8",0,12.42,
I0081721," -1",0,10.01,
I0081722,19,1,12.42,
I0081723,23,1,10.01,
I0081724,16,1,17.25,
I0081725,4,1,27.6,
I0081726,1,1,15.87,
I0081727,3,1,34.5,
I0081728,2,1,34.5,
I0081729,0,0,34.5,
I0081730,0,0,138,
I0081731,20,1,138,
I0081732,0,0,44.16,
I0081733,49,1,2.07,
I0081734,328,1,2.28,
I0081735,30,1,62.1,
I0081736,46,1,13.8,
I0081737,102,1,13.8,
I0081738,0,0,30.22,
I0081739,0,0,52.58,
I0081740,2,1,42.23,
I0081741,1,1,63.34,
I0081742,0,0,133.31,
I0081743,0,0,80.04,
I0081744,0,0,41.4,
I0081745,1,1,26.91,
I0081746,0,0,26.91,
I0081747,0,0,0,
I0081748,0,0,28.29,
I0081749,2,1,28.29,
I0081750,42,1,8.97,
I0081751,25,1,38.64,
I0081752,1,1,34.5,
I0081753,2,1,38.64,
I0081754,0,0,0,
I0081755,1,1,0,
I0081756,12,1,52.44,
I0081757,8,1,64.86,
I0081758,2,1,0,
I0081759,11,1,20.7,
I0081760,14,1,16.56,
I0081761,30,1,16.56,
I0081762,15,1,18.63,
I0081763," -2",0,18.63,
I0081764,11,1,18.63,
I0081765,164,1,18.63,
I0081766,6,1,20.01,
I0081767,46,1,20.01,
I0081768,32,1,20.01,
I0081769,4,1,34.5,
I0081770,4,1,34.5,
I0081771,2,1,34.5,
I0081772," -1",0,62.1,
I0081773,1,1,0,
I0081774,1,1,0,
I0081775,26,1,24.84,
I0081776,26,1,24.84,
I0081777,19,1,24.84,
I0081778,1,1,33.12,
I0081779,4,1,0,
I0081780,4,1,0,
I0081781,25,1,16.56,
I0081782,15,1,15.18,
I0081783,42,1,15.18,
I0081784,8,1,15.18,
I0081785,9,1,15.18,
I0081786,33,1,15.18,
I0081787,15,1,18.63,
I0081788,17,1,17.94,
I0081789,20,1,17.94,
I0081790,33,1,18.63,
I0081791,16,1,18.63,
I0081792,28,1,18.63,
I0081793,26,1,18.63,
I0081794,12,1,18.63,
I0081795,19,1,18.63,
I0081796,22,1,18.63,
I0081797,0,0,18.63,
I0081798,19,1,33.12,
I0081799,9,1,29.67,
I0081800,7,1,33.12,
I0081801,0,0,5.52,
I0081802,0,0,5.52,
I0081803,1,1,5.52,
I0081804,1,1,5.52,
I0081805,111,1,66.24,
I0081806,2,1,89.7,
I0081807,2,1,89.7,
I0081808,0,0,5.38,
I0081809,1,1,9.66,
I0081810,22,1,0,
I0081811,29,1,42.78,
I0081812,26,1,42.78,
I0081813," -3",0,35.88,
I0081814,0,0,35.88,
I0081815,8,1,82.8,
I0081816,39,1,75.9,
I0081817,0,0,140.76,
I0081818,4,1,140.76,
I0081819,16,1,35.88,
I0081820,0,0,35.88,
I0081821,0,0,35.88,
I0081822,0,0,35.88,
I0081823,12,1,57.96,
I0081824,4,1,73.55,
I0081825," -3",0,66.24,
I0081826,0,0,35.88,
I0081827,3,1,9.32,
I0081828,32,1,11.73,
I0081829,6,1,8.97,
I0081830,5,1,8.97,
I0081831,5,1,8.97,
I0081832,4,1,8.97,
I0081833,9,1,8.97,
I0081834,5,1,8.97,
I0081835,3,1,8.97,
I0081836,0,0,8.97,
I0081837,13,1,8.97,
I0081838,47,1,12.77,
I0081839,2,1,11.04,
I0081840,1,1,9.66,
I0081841,1,1,9.66,
I0081842,28,1,17.94,
I0081843,1,1,9.66,
I0081844,2,1,18.63,
I0081845,19,1,22.08,
I0081846,11,1,17.94,
I0081847,103,1,66.24,
I0081848,14,1,20.7,
I0081849,16,1,20.7,
I0081850,1,1,20.7,
I0081851,11,1,37.26,
I0081852,0,0,19.73,
I0081853,9,1,37.26,
I0081854,21,1,66.24,
I0081855,20,1,41.4,
I0081856," -2",0,66.24,
I0081857,15,1,41.4,
I0081858,8,1,66.24,
I0081859,1,1,66.24,
I0081860,0,0,41.4,
I0081861,7,1,66.24,
I0081862,13,1,41.4,
I0081863,42,1,66.24,
I0081864,36,1,41.4,
I0081865,9,1,66.24,
I0081866,9,1,41.4,
I0081867,8,1,66.24,
I0081868,14,1,41.4,
I0081869,1,1,66.24,
I0081870,2,1,15.18,
I0081871,3,1,53.13,
I0081872,0,0,20.7,
I0081873,3,1,59.34,
I0081874," -1",0,48.3,
I0081875,2,1,30.36,
I0081876,5,1,22.08,
I0081877,13,1,66.24,
I0081878,3,1,51.06,
I0081879,19,1,30.36,
I0081880,1,1,0,
I0081881,2,1,37.26,
I0081882,3,1,75.9,
I0081883,37,1,12.08,
I0081884,16,1,9.66,
I0081885,18,1,11.04,
I0081886,13,1,45.54,
I0081887,12,1,16.22,
I0081888,13,1,30.36,
I0081889,22,1,11.59,
I0081890,22,1,15.87,
I0081891,22,1,11.04,
I0081892,19,1,11.04,
I0081893,16,1,10.63,
I0081894,16,1,11.73,
I0081895,20,1,7.25,
I0081896,22,1,10.63,
I0081897,52,1,7.25,
I0081898,25,1,30.36,
I0081899,22,1,11.73,
I0081900,22,1,8.21,
I0081901,17,1,15.87,
I0081902,3,1,11.59,
I0081903,22,1,7.73,
I0081904,22,1,10.35,
I0081905,22,1,7.25,
I0081906,9,1,19.32,
I0081907,23,1,10.63,
I0081908,14,1,14.84,
I0081909,3,1,34.5,
I0081910,33,1,8.28,
I0081911,10,1,32.43,
I0081912,3,1,13.11,
I0081913,10,1,5.87,
I0081914,13,1,27.6,
I0081915,7,1,11.04,
I0081916,13,1,19.32,
I0081917,8,1,15.87,
I0081918,22,1,9.66,
I0081919,12,1,11.73,
I0081920,22,1,9.66,
I0081921,16,1,11.73,
I0081922,3,1,9.66,
I0081923,3,1,11.73,
I0081924,4,1,9.66,
I0081925,14,1,28.98,
I0081926,22,1,12.42,
I0081927,21,1,9.66,
I0081928,16,1,12.42,
I0081929,12,1,10.35,
I0081930,14,1,21.39,
I0081931,21,1,13.11,
I0081932,0,0,30.36,
I0081933,3,1,10.63,
I0081934,11,1,13.8,
I0081935,20,1,9.66,
I0081936,5,1,11.73,
I0081937,19,1,13.8,
I0081938,13,1,30.36,
I0081939,12,1,10.35,
I0081940,4,1,23.46,
I0081941,3,1,11.73,
I0081942,8,1,27.6,
I0081943,21,1,15.87,
I0081944,21,1,11.73,
I0081945,0,0,0,
I0081946,48,1,7.25,
I0081947,48,1,7.25,
I0081948,4,1,48.3,
I0081949,22,1,11.73,
I0081950,6,1,28.54,
I0081951,28,1,37.26,
I0081952,8,1,37.26,
I0081953,19,1,37.26,
I0081954,1,1,13.8,
I0081955,0,0,51.06,
I0081956,1,1,66.24,
I0081957,12,1,52.44,
I0081958,12,1,52.44,
I0081959,22,1,52.44,
I0081960,8,1,52.44,
I0081961,3,1,41.4,
I0081962,3,1,75.9,
I0081963,8,1,13.11,
I0081964,5,1,57.68,
I0081965,12,1,12.14,
I0081966,2,1,14.88,
I0081967,2,1,14.88,
I0081968,6,1,14.88,
I0081969,1,1,8.28,
I0081970,118,1,8.63,
I0081971,23,1,7.25,
I0081972,20,1,11.73,
I0081973,33,1,8.63,
I0081974,0,0,6.9,
I0081975,203,1,5.52,
I0081976,56,1,50.72,
I0081977,11,1,28.64,
I0081978,71,1,16.22,
I0081979,3,1,67.62,
I0081980,20,1,38.99,
I0081981,0,0,17.6,
I0081982,5,1,0,
I0081983,1,1,0,
I0081984,4,1,0,
I0081985,1,1,0,
I0081986,0,0,0,
I0081987,3,1,0,
I0081988,1,1,0,
I0081989,2,1,0,
I0081990,0,0,0,
I0081991,5,1,10.35,
I0081992,0,0,1.73,
I0081993,67,1,5.52,
I0081994,5,1,11.04,
I0081995,3,1,34.91,
I0081996,97,1,67.62,
I0081997,78,1,53.13,
I0081998,6,1,0,
I0081999,3,1,8.63,
I0082000,3,1,7.94,
I0082001,3,1,7.94,
I0082002,2,1,7.94,
I0082003,32,1,7.94,
I0082004,20,1,7.94,
I0082005,27,1,8.28,
I0082006,27,1,8.28,
I0082007,6,1,1.38,
I0082008,5,1,0,
I0082009,6,1,1.38,
I0082010,0,0,0,
I0082011,3,1,27.6,
I0082012,3,1,53.82,
I0082013,27,1,18.63,
I0082014,0,0,0,
I0082015,1,1,0,
I0082016,1,1,0,
I0082017,3,1,13.11,
I0082018,8,1,21.39,
I0082019,143,1,8.28,
I0082020,3,1,8.28,
I0082021,1,1,8.63,
I0082022,63,1,9.32,
I0082023,4,1,9.66,
I0082024,62,1,10.35,
I0082025,10,1,14.42,
I0082026,8,1,14.42,
I0082027,8,1,14.42,
I0082028,1,1,14.42,
I0082029,8,1,14.42,
I0082030,8,1,14.42,
I0082031,5,1,14.42,
I0082032,0,0,17.94,
I0082033,33,1,3.8,
I0082034,117,1,9.32,
I0082035,3,1,35.88,
I0082036,22,1,30.36,
I0082037,1,1,12.42,
I0082038,0,0,11.73,
I0082039,0,0,11.73,
I0082040,205,1,20.01,
I0082041,1,1,0,
I0082042,20,1,8.28,
I0082043,9,1,13.11,
I0082044,10,1,11.73,
I0082045,2,1,11.73,
I0082046,1,1,12.42,
I0082047,2,1,10.35,
I0082048,5,1,10.35,
I0082049,3,1,12.42,
I0082050," -5",0,5.18,
I0082051,1,1,11.73,
I0082052,0,0,6.9,
I0082053,29,1,24.84,
I0082054,93,1,52.44,
I0082055,1,1,7.59,
I0082056,23,1,30.36,
I0082057,29,1,24.29,
I0082058,6,1,44.16,
I0082059,2,1,22.77,
I0082060,169,1,27.6,
I0082061,123,1,48.3,
I0082062,3,1,51.06,
I0082063,3,1,38.64,
I0082064,1,1,18.63,
I0082065,0,0,0,
I0082066,1,1,6.9,
I0082067,174,1,9.66,
I0082068,1,1,62.1,
I0082069,57,1,5.52,
I0082070,1,1,6.9,
I0082071,103,1,40.02,
I0082072,0,0,28.64,
I0082073,3,1,51.75,
I0082074,21,1,16.22,
I0082075,26,1,36.92,
I0082076,24,1,51.06,
I0082077,8,1,17.25,
I0082078,46,1,35.19,
I0082079,6,1,8.63,
I0082080,13,1,33.81,
I0082081,4,1,45.54,
I0082082,25,1,34.5,
I0082083,37,1,106.95,
I0082084,3,1,23.46,
I0082085,25,1,67.62,
I0082086,11,1,39.33,
I0082087,0,0,33.12,
I0082088,15,1,65.55,
I0082089,1,1,60.72,
I0082090,8,1,60.72,
I0082091,1,1,80.04,
I0082092," -4",0,80.04,
I0082093,12,1,60.72,
I0082094,1,1,55.2,
I0082095,0,0,52.44,
I0082096,59,1,63.48,
I0082097,29,1,25.88,
I0082098,0,0,40.02,
I0082099,39,1,40.02,
I0082100,31,1,38.64,
I0082101,12,1,0,
I0082102,0,0,0,
I0082103,1,1,0,
I0082104,1,1,0,
I0082105,0,0,32.43,
I0082106,2,1,33.12,
I0082107,27,1,32.43,
I0082108,3,1,20.7,
I0082109,120,1,20.7,
I0082110,6,1,20.7,
I0082111,0,0,0,
I0082112,0,0,0,
I0082113,0,0,0,
I0082114,20,1,4.83,
I0082115,11,1,38.64,
I0082116,4,1,34.5,
I0082117,2,1,37.26,
I0082118,1,1,37.26,
I0082119,3,1,22.77,
I0082120,11,1,22.77,
I0082121,0,0,22.77,
I0082122,14,1,22.77,
I0082123,1,1,22.77,
I0082124,16,1,22.77,
I0082125,18,1,22.77,
I0082126,2,1,22.77,
I0082127,41,1,22.77,
I0082128,2,1,22.77,
I0082129,9,1,22.77,
I0082130,16,1,22.77,
I0082131,1,1,22.77,
I0082132,40,1,22.77,
I0082133,16,1,22.77,
I0082134,18,1,22.77,
I0082135,4,1,22.77,
I0082136,8,1,38.64,
I0082137,3,1,38.64,
I0082138,32,1,38.64,
I0082139,12,1,37.95,
I0082140,5,1,37.95,
I0082141,11,1,37.95,
I0082142,0,0,37.95,
I0082143,14,1,18.56,
I0082144,19,1,18.56,
I0082145,39,1,18.56,
I0082146,32,1,18.56,
I0082147,25,1,18.56,
I0082148,20,1,18.56,
I0082149,9,1,18.56,
I0082150,37,1,18.56,
I0082151,26,1,18.56,
I0082152,21,1,18.56,
I0082153,2,1,26.91,
I0082154,27,1,26.91,
I0082155,35,1,26.91,
I0082156,30,1,26.91,
I0082157,31,1,26.91,
I0082158,25,1,26.91,
I0082159,42,1,26.91,
I0082160,15,1,26.22,
I0082161,29,1,26.22,
I0082162,34,1,22.77,
I0082163,2,1,22.77,
I0082164,38,1,22.77,
I0082165,31,1,19.32,
I0082166,2,1,103.5,
I0082167,43,1,35.88,
I0082168,4,1,55.2,
I0082169,4,1,55.2,
I0082170,3,1,55.2,
I0082171,10,1,55.2,
I0082172,1,1,55.2,
I0082173,0,0,82.8,
I0082174,3,1,17.25,
I0082175,1,1,26.91,
I0082176,53,1,91.08,
I0082177,42,1,97.83,
I0082178,14,1,66.24,
I0082179,8,1,57.96,
I0082180,0,0,35.88,
I0082181,12,1,66.24,
I0082182,15,1,66.24,
I0082183,0,0,41.4,
I0082184,3,1,15.87,
I0082185,6,1,7.59,
I0082186,17,1,1.38,
I0082187,274,1,0.69,
I0082188,0,0,2.42,
I0082189,85,1,16.56,
I0082190,3,1,16.56,
I0082191,10,1,22.08,
I0082192,5,1,22.08,
I0082193,28,1,23.46,
I0082194,1,1,0,
I0082195,24,1,55.2,
I0082196,40,1,26.22,
I0082197,2,1,71.76,
I0082198,5,1,151.8,
I0082199,0,0,75.9,
I0082200,3,1,31.74,
I0082201,33,1,33.12,
I0082202,71,1,31.74,
I0082203,44,1,16.56,
I0082204,16,1,227.7,
I0082205,7,1,35.88,
I0082206,10,1,31.74,
I0082207,1,1,38.64,
I0082208,16,1,74.52,
I0082209,4,1,59.34,
I0082210,0,0,124.2,
I0082211,0,0,124.2,
I0082212,44,1,33.12,
I0082213,8,1,24.84,
I0082214,2,1,20.01,
I0082215,39,1,52.44,
I0082216,0,0,5.87,
I0082217,34,1,14.35,
I0082218,12,1,14.35,
I0082219,12,1,14.35,
I0082220,25,1,33.12,
I0082221,2,1,17.94,
I0082222,0,0,38.64,
I0082223,1,1,37.26,
I0082224,0,0,54.65,
I0082225,0,0,63.48,
I0082226,15,1,48.3,
I0082227,171,1,27.6,
I0082228,2,1,44.16,
I0082229,64,1,28.98,
I0082230,45,1,28.98,
I0082231,2,1,28.98,
I0082232,5,1,33.12,
I0082233," -3",0,33.12,
I0082234,42,1,31.74,
I0082235,5,1,33.12,
I0082236,0,0,33.12,
I0082237,4,1,33.12,
I0082238,1,1,33.12,
I0082239,23,1,31.74,
I0082240,3,1,31.74,
I0082241,0,0,31.74,
I0082242,2,1,33.12,
I0082243,2,1,33.12,
I0082244,14,1,33.12,
I0082245,14,1,33.12,
I0082246,140,1,22.08,
I0082247,98,1,17.25,
I0082248,2,1,38.64,
I0082249,4,1,38.64,
I0082250,0,0,28.98,
I0082251,62,1,23.12,
I0082252,5,1,23.12,
I0082253,138,1,23.46,
I0082254,6,1,23.81,
I0082255,250,1,23.46,
I0082256,8,1,23.81,
I0082257,1051,1,27.6,
I0082258,2100,1,27.6,
I0082259,771,1,15.18,
I0082260,171,1,13.11,
I0082261,158,1,15.87,
I0082262,246,1,13.11,
I0082263,155,1,13.11,
I0082264,230,1,15.87,
I0082265,145,1,13.11,
I0082266,15,1,24.84,
I0082267,22,1,24.84,
I0082268,0,0,28.98,
I0082269,2,1,15.87,
I0082270,1,1,14.49,
I0082271,6,1,14.49,
I0082272,9,1,16.56,
I0082273,0,0,14.49,
I0082274," -2",0,13.11,
I0082275,6,1,14.49,
I0082276,9,1,53.82,
I0082277,5,1,31.74,
I0082278,11,1,21.39,
I0082279,2,1,21.39,
I0082280,13,1,19.32,
I0082281,12,1,19.32,
I0082282,12,1,19.32,
I0082283,13,1,19.32,
I0082284,12,1,19.32,
I0082285,8,1,19.32,
I0082286,13,1,19.32,
I0082287,6,1,19.32,
I0082288,9,1,19.32,
I0082289,1,1,37.26,
I0082290,0,0,31.74,
I0082291,3,1,31.74,
I0082292,4,1,31.74,
I0082293,6,1,31.74,
I0082294,2,1,37.95,
I0082295,2,1,36.57,
I0082296,0,0,37.95,
I0082297,3,1,36.57,
I0082298,3,1,37.95,
I0082299,7,1,37.95,
I0082300,12,1,37.95,
I0082301,16,1,37.95,
I0082302,3,1,37.95,
I0082303,14,1,37.95,
I0082304,11,1,37.95,
I0082305,1,1,32.43,
I0082306,24,1,23.46,
I0082307,4,1,20.01,
I0082308,2,1,20.01,
I0082309,15,1,20.01,
I0082310,12,1,20.01,
I0082311,2,1,20.01,
I0082312,17,1,20.01,
I0082313,1,1,21.39,
I0082314,1,1,21.39,
I0082315,2,1,21.39,
I0082316,1,1,21.39,
I0082317,10,1,22.08,
I0082318,16,1,22.08,
I0082319,20,1,22.08,
I0082320,8,1,22.08,
I0082321,9,1,22.08,
I0082322,5,1,22.08,
I0082323,11,1,22.08,
I0082324,20,1,22.08,
I0082325,15,1,22.08,
I0082326,19,1,22.08,
I0082327,8,1,22.08,
I0082328,12,1,22.08,
I0082329,14,1,22.08,
I0082330,6,1,22.08,
I0082331,5,1,22.08,
I0082332,2,1,22.08,
I0082333,0,0,19.32,
I0082334,0,0,24.15,
I0082335,3,1,5.38,
I0082336,6,1,5.38,
I0082337,3,1,3.45,
I0082338,3,1,6.21,
I0082339,25,1,6.56,
I0082340,1,1,7.59,
I0082341,1,1,6.9,
I0082342,13,1,4.83,
I0082343,2,1,4.83,
I0082344,29,1,4.83,
I0082345,42,1,4.83,
I0082346,47,1,6.21,
I0082347,38,1,6.21,
I0082348,48,1,4.83,
I0082349,47,1,4.83,
I0082350,39,1,4.83,
I0082351,48,1,4.83,
I0082352,48,1,4.83,
I0082353,68,1,3.8,
I0082354,72,1,3.8,
I0082355,20,1,3.45,
I0082356,23,1,3.45,
I0082357,14,1,3.45,
I0082358,6,1,3.45,
I0082359,16,1,3.45,
I0082360,6,1,3.45,
I0082361,53,1,3.8,
I0082362,56,1,3.8,
I0082363,50,1,3.8,
I0082364,3,1,6.56,
I0082365,12,1,6.56,
I0082366,28,1,6.56,
I0082367,60,1,3.8,
I0082368,60,1,5.31,
I0082369,40,1,4.14,
I0082370,72,1,4.14,
I0082371,62,1,4.83,
I0082372,5,1,4.83,
I0082373,70,1,3.45,
I0082374,72,1,3.45,
I0082375,72,1,3.45,
I0082376,68,1,3.45,
I0082377,71,1,3.45,
I0082378,72,1,3.45,
I0082379,55,1,3.45,
I0082380,71,1,3.45,
I0082381,14,1,3.45,
I0082382,57,1,3.45,
I0082383," -24",0,3.45,
I0082384,18,1,3.45,
I0082385,0,0,3.45,
I0082386,7,1,3.45,
I0082387,117,1,2.48,
I0082388,55,1,2.76,
I0082389,61,1,3.11,
I0082390,16,1,2.76,
I0082391,57,1,2.76,
I0082392,49,1,2.48,
I0082393,8,1,3.45,
I0082394,58,1,3.8,
I0082395,49,1,3.8,
I0082396,132,1,4.14,
I0082397,69,1,3.8,
I0082398,61,1,4.49,
I0082399,62,1,4.49,
I0082400,58,1,2.76,
I0082401,58,1,2.76,
I0082402,62,1,4.49,
I0082403,61,1,4.49,
I0082404,176,1,5.31,
I0082405,41,1,3.11,
I0082406,65,1,3.11,
I0082407,72,1,3.11,
I0082408,70,1,3.11,
I0082409,45,1,3.11,
I0082410,9,1,3.11,
I0082411,67,1,3.11,
I0082412,7,1,3.8,
I0082413,69,1,3.8,
I0082414,49,1,3.8,
I0082415,70,1,3.8,
I0082416,62,1,3.8,
I0082417,322,1,5.31,
I0082418,296,1,5.31,
I0082419,29,1,3.11,
I0082420,71,1,1.73,
I0082421,69,1,1.73,
I0082422,64,1,1.73,
I0082423,71,1,1.73,
I0082424,50,1,1.73,
I0082425,40,1,1.73,
I0082426,47,1,1.73,
I0082427,46,1,1.73,
I0082428,33,1,1.73,
I0082429,38,1,1.73,
I0082430,30,1,1.73,
I0082431,37,1,1.73,
I0082432,60,1,1.73,
I0082433,6,1,1.73,
I0082434,32,1,1.73,
I0082435,24,1,1.73,
I0082436,36,1,1.73,
I0082437,63,1,1.73,
I0082438,69,1,1.73,
I0082439,71,1,1.73,
I0082440,93,1,1.73,
I0082441,2,1,1.73,
I0082442,48,1,1.73,
I0082443,65,1,1.73,
I0082444,53,1,1.73,
I0082445,25,1,1.73,
I0082446,68,1,1.73,
I0082447,28,1,1.73,
I0082448,3,1,1.73,
I0082449,62,1,1.73,
I0082450,59,1,1.73,
I0082451,62,1,1.73,
I0082452,48,1,1.73,
I0082453,67,1,1.73,
I0082454,60,1,1.73,
I0082455,66,1,2.76,
I0082456,6,1,3.11,
I0082457,0,0,3.11,
I0082458,6,1,3.11,
I0082459,9,1,6.56,
I0082460,3,1,6.56,
I0082461,0,0,23.46,
I0082462,37,1,23.46,
I0082463,3,1,20.7,
I0082464,0,0,20.7,
I0082465,6,1,20.7,
I0082466,22,1,18.29,
I0082467,34,1,18.29,
I0082468,22,1,18.29,
I0082469,30,1,17.25,
I0082470,32,1,17.25,
I0082471,32,1,17.25,
I0082472,0,0,26.91,
I0082473,0,0,26.91,
I0082474,0,0,26.91,
I0082475,2,1,26.91,
I0082476,3,1,26.91,
I0082477,17,1,35.88,
I0082478,7,1,34.5,
I0082479,0,0,34.5,
I0082480,13,1,34.5,
I0082481,17,1,18.63,
I0082482,6,1,18.63,
I0082483,19,1,18.63,
I0082484,2,1,18.63,
I0082485,17,1,18.63,
I0082486,13,1,18.63,
I0082487,16,1,18.63,
I0082488,21,1,18.63,
I0082489,26,1,18.63,
I0082490,18,1,12.08,
I0082491,20,1,12.08,
I0082492,21,1,12.08,
I0082493,21,1,12.08,
I0082494,0,0,22.08,
I0082495,0,0,23.46,
I0082496,0,0,22.08,
I0082497,3,1,95.69,
I0082498,12,1,15.3,
I0082499,1,1,66.99,
I0082500,6,1,66.99,
I0082501,3,1,114.84,
I0082502,1,1,47.84,
I0082503,5,1,76.55,
I0082504,2,1,110.4,
I0082505,0,0,19.13,
I0082506,6,1,76.55,
I0082507,0,0,110.4,
I0082508,10,1,14.35,
I0082509,6,1,11.48,
I0082510,3,1,11.48,
I0082511,9,1,11.48,
I0082512,14,1,11.48,
I0082513,7,1,191.41,
I0082514,10,1,110.4,
I0082515,11,1,124.42,
I0082516,71,1,9.56,
I0082517,177,1,14.35,
I0082518,1,1,23.93,
I0082519,72,1,14.35,
I0082520,36,1,38.27,
I0082521,23,1,14.35,
I0082522,67,1,33.49,
I0082523,0,0,16.56,
I0082524,4,1,11.04,
I0082525,11,1,8.97,
I0082526,60,1,16.56,
I0082527,22,1,3.09,
I0082528,12,1,5.52,
I0082529,0,0,51.06,
I0082530,55,1,35.88,
I0082531,7,1,110.4,
I0082532,17,1,32.43,
I0082533,0,0,28.98,
I0082534,45,1,93.84,
I0082535,21,1,31.74,
I0082536,9,1,75.9,
I0082537,8,1,54.51,
I0082538,4,1,78.66,
I0082539,35,1,138,
I0082540,1,1,41.4,
I0082541,10,1,89.7,
I0082542,1,1,8.97,
I0082543," -3",0,37.26,
I0082544,1,1,26.22,
I0082545," -3",0,24.84,
I0082546,0,0,69,
I0082547,0,0,41.4,
