sku,qty,is_in_stock,price
I0045071,0,0,200.65
I0045072,0,0,177.51
I0045073,0,0,180.64
I0045074,0,0,159.79
I0045075,0,0,169.93
I0045076,0,0,169.93
I0045077,0,0,192.11
I0045078,0,0,192.11
I0045079,0,0,192.11
I0045080,0,0,192.11
I0045081,0,0,135.36
I0045082,0,0,113.7
I0045083,0,0,138
I0045084,0,0,94.57
I0045085,0,0,94.57
I0045086,0,0,138.58
I0045087,0,0,180.64
I0045088,0,0,180.64
I0045089,0,0,180.64
I0045090,0,0,192.11
I0045091,0,0,147.38
I0045092,0,0,138.18
I0045093,1,1,117.3
I0045094,1,1,131.1
I0045095,1,1,172.5
I0045096,1,1,144.9
I0045097,0,0,69
I0045098,1,1,187.27
I0045099,1,1,193.2
I0045100,2,1,187.27
I0045101,1,1,213.9
I0045102,0,0,19.32
I0045103,1,1,144.9
I0045104,1,1,144.9
I0045105,0,0,199.2
I0045106,0,0,189.94
I0045107,0,0,189.94
I0045108,0,0,165.67
I0045109,0,0,162.23
I0045110,0,0,165.03
I0045111,0,0,165.67
I0045112,0,0,165.67
I0045113,0,0,191.83
I0045114,0,0,188.63
I0045115,0,0,188.63
I0045116,0,0,143.19
I0045117,0,0,163.03
I0045118,1,1,131.1
I0045119,0,0,163.03
I0045120,0,0,143.19
I0045121,0,0,143.19
I0045122,0,0,143.19
I0045123,0,0,143.19
I0045124,0,0,163.03
I0045125,0,0,163.03
I0045126,0,0,177.59
I0045127,0,0,177.59
I0045128,0,0,163.03
I0045129,0,0,193.92
I0045130,0,0,163.03
I0045131,0,0,189.94
I0045132,0,0,163.03
I0045133,0,0,163.03
I0045134,0,0,163.03
I0045135,0,0,163.03
I0045136,0,0,238.89
I0045137,0,0,238.89
I0045138,0,0,153.77
I0045139,0,0,165.67
I0045140,0,0,165.67
I0045141,0,0,165.67
I0045142,0,0,165.67
I0045143,0,0,165.67
I0045144,0,0,188.63
I0045145,0,0,188.63
I0045146,0,0,165.67
I0045147,0,0,165.67
I0045148,0,0,138
I0045149,0,0,165.67
I0045150,0,0,165.67
I0045151,0,0,138
I0045152,0,0,165.67
I0045153,0,0,176.02
I0045154,0,0,176.02
I0045155,0,0,176.02
I0045156,0,0,176.02
I0045157,0,0,188.85
I0045158,0,0,165.03
I0045159,0,0,165.03
I0045160,0,0,176.02
I0045161,0,0,176.02
I0045162,0,0,176.02
I0045163,0,0,165.03
I0045164,0,0,165.03
I0045165,0,0,165.03
I0045166,0,0,165.03
I0045167,0,0,148.32
I0045168,0,0,148.32
I0045169,0,0,162.23
I0045170,0,0,191.83
I0045171,0,0,162.23
I0045172,0,0,162.23
I0045173,0,0,148.32
I0045174,0,0,148.32
I0045175,0,0,148.32
I0045176,0,0,145.99
I0045177,0,0,165.67
I0045178,1,1,248.4
I0045179,0,0,262.2
I0045180,2,1,234.6
I0045181,0,0,207
I0045182,1,1,234.6
I0045183,0,0,131.1
I0045184,0,0,234.6
I0045185,0,0,76.52
I0045186,0,0,76.52
I0045187,0,0,76.52
I0045188,0,0,71.76
I0045189,0,0,71.76
I0045190,0,0,71.76
I0045191,0,0,71.76
I0045192,0,0,71.76
I0045193,0,0,84.1
I0045194,0,0,74.62
I0045195,0,0,84.1
I0045196,0,0,76.52
I0045197,0,0,76.52
I0045198,0,0,39.92
I0045199,0,0,39.92
I0045200,0,0,39.92
I0045201,0,0,39.92
I0045202,0,0,39.92
